Intensity_MassDisplacement_PI,Intensity_MaxIntensityEdge_DAPI,Intensity_MaxIntensityEdge_PI,Intensity_MaxIntensity_DAPI,Intensity_MaxIntensity_PI,Intensity_MeanIntensityEdge_DAPI,Intensity_MeanIntensityEdge_PI,Intensity_MeanIntensity_DAPI,Intensity_MeanIntensity_PI,Intensity_MedianIntensity_DAPI,Intensity_MedianIntensity_PI,Intensity_MinIntensityEdge_DAPI,Intensity_MinIntensityEdge_PI,Intensity_MinIntensity_DAPI,Intensity_MinIntensity_PI,Intensity_StdIntensityEdge_DAPI,Intensity_StdIntensityEdge_PI,Intensity_StdIntensity_DAPI,Intensity_StdIntensity_PI,Intensity_UpperQuartileIntensity_DAPI,Intensity_UpperQuartileIntensity_PI,Number_Object_Number
0.486952028,0.141145959,0.048096437,0.161181048,0.048096437,0.053430771,0.033982392,0.081545178,0.034209853,0.081147477,0.033722438,0.034714274,0.027893493,0.034714274,0.027893493,0.027455875,0.005029309,0.029275399,0.003261087,0.106935225,0.035728998,375
0.533464081,0.148607612,0.075486384,0.193255514,0.075486384,0.052834942,0.035757782,0.099892615,0.035607595,0.105165176,0.03541619,0.032654308,0.027679866,0.032654308,0.027679866,0.032715412,0.006571917,0.045609482,0.003646068,0.140550852,0.037689783,376
0.188852814,0.053452354,0.03759823,0.148867011,0.037628748,0.038763451,0.03177811,0.082917973,0.032449938,0.083535515,0.032349128,0.030640116,0.027954528,0.030640116,0.027954528,0.004310814,0.001969903,0.033234905,0.001750262,0.110948348,0.033665217,377
0.146038646,0.24911879,0.039353017,0.272785544,0.041245136,0.070138226,0.034046167,0.136847143,0.035665524,0.131532773,0.035965513,0.033936065,0.029526208,0.033936065,0.029526208,0.061320168,0.002265087,0.072643478,0.001929952,0.20369269,0.037022203,378
0.138833931,0.050949875,0.036224917,0.226565957,0.038590066,0.038012543,0.032518074,0.112371037,0.033615038,0.11776913,0.033646144,0.030350195,0.028824292,0.030350195,0.028824292,0.003873037,0.001521886,0.055478935,0.001474699,0.163561448,0.034607463,379
0.222397029,0.054703593,0.041474022,0.207827881,0.041474022,0.039421806,0.032443634,0.106053093,0.034089318,0.115342945,0.034195468,0.031311512,0.026581217,0.031311512,0.026581217,0.005378982,0.002751459,0.045319187,0.002037064,0.143358514,0.035400931,380
0.16798072,0.057480734,0.039108872,0.166308075,0.041886017,0.041005372,0.033798168,0.080375166,0.034928334,0.078706034,0.034897383,0.033920806,0.029449912,0.033920806,0.029449912,0.004853255,0.002366213,0.030728041,0.002240382,0.100770578,0.03648432,381
0.228084955,0.051987488,0.041397728,0.172320127,0.044251163,0.03940455,0.034429841,0.08261171,0.035839892,0.080949113,0.035683222,0.032211795,0.028259709,0.032211795,0.028259709,0.004514957,0.002399514,0.032450551,0.002374416,0.105577171,0.037518121,382
0.067999123,0.145433739,0.035721369,0.167147323,0.03901732,0.046878977,0.031822746,0.086056112,0.032775871,0.08796826,0.032791637,0.031280994,0.025467308,0.031280994,0.025467308,0.024059973,0.001914324,0.032798208,0.001734624,0.109315634,0.033859771,383
0.108634837,0.054383155,0.037628748,0.126863509,0.038391698,0.039649663,0.032303091,0.07147358,0.03343165,0.070801862,0.033279926,0.031830318,0.02854963,0.031830318,0.02854963,0.005177361,0.001919378,0.02420038,0.001748298,0.090180822,0.034653239,384
0.141586665,0.068360418,0.037155718,0.134309918,0.046967268,0.046456398,0.031850462,0.080714992,0.032887887,0.083390556,0.032417793,0.036545359,0.028351262,0.036545359,0.028351262,0.007223756,0.001762806,0.025352976,0.00245289,0.101987489,0.0337644,385
0.22748574,0.059815366,0.035202563,0.129594877,0.035492484,0.042136909,0.030475201,0.077616019,0.030853972,0.079377435,0.030670634,0.033813994,0.026764324,0.033813994,0.026764324,0.005270756,0.002209865,0.024913274,0.001750349,0.097367816,0.031937134,386
0.193619692,0.058930341,0.039871823,0.279789418,0.042603191,0.042740908,0.033690756,0.12148018,0.037133337,0.124406807,0.037735563,0.035217822,0.029068436,0.035217822,0.028976882,0.005012235,0.002382389,0.060961495,0.002809777,0.167345695,0.039192799,387
0.223539381,0.057557032,0.039215688,0.16989395,0.039475091,0.041570942,0.033935227,0.08968401,0.034787183,0.08879225,0.034561686,0.034195468,0.027924011,0.034195468,0.027924011,0.004853124,0.002487219,0.038162876,0.002041941,0.124391548,0.036316473,388
0.064966671,0.149263754,0.036713205,0.149263754,0.036713205,0.082354058,0.032371085,0.08618391,0.032614061,0.085450523,0.032684825,0.032394905,0.027649349,0.032394905,0.027649349,0.041216657,0.002056302,0.036149205,0.00170192,0.120286867,0.033798732,389
4.359343505,0.166613266,0.88421452,0.166613266,0.941420615,0.054981295,0.121221765,0.085533645,0.179272011,0.088059813,0.049698636,0.032440681,0.029816128,0.032440681,0.029816128,0.033776057,0.184669431,0.029747964,0.230116602,0.108194098,0.24132143,390
0.300429598,0.051682308,0.06005951,0.232349128,0.06005951,0.041749798,0.036181034,0.106661023,0.035529639,0.114625774,0.03523308,0.034973677,0.030487526,0.034973677,0.030487526,0.003277809,0.005648622,0.047388005,0.002652702,0.144449532,0.036438543,391
0.04430828,0.061905853,0.037369344,0.139574274,0.040604256,0.041108463,0.033936986,0.082638143,0.035417877,0.089265279,0.035355154,0.033035781,0.030380713,0.033035781,0.030380713,0.00433494,0.00151127,0.027129796,0.001818191,0.104066528,0.036621653,392
0.263726442,0.08595407,0.043259326,0.322438389,0.048676278,0.045769042,0.03547157,0.132708412,0.036606995,0.111299306,0.036621653,0.033249408,0.029053178,0.033249408,0.029053178,0.01120449,0.003276854,0.082307989,0.002325907,0.197680622,0.038025483,393
0.252460335,0.054047454,0.037048906,0.178255901,0.037460897,0.038617003,0.03133954,0.092501621,0.032391268,0.089814603,0.03245594,0.031464104,0.02684062,0.031464104,0.02684062,0.004357102,0.002570072,0.042878994,0.002110254,0.129625395,0.033951323,394
0.032546705,0.052506294,0.034073398,0.21979095,0.039978638,0.040746599,0.030796806,0.108588883,0.033243157,0.117555507,0.03321889,0.033905547,0.02778668,0.033905547,0.027557794,0.003313653,0.001206846,0.049129799,0.002251505,0.149271384,0.034836348,395
0.112277416,0.062287327,0.037567712,0.153826207,0.03930724,0.045366061,0.033485641,0.087915668,0.034083802,0.091187917,0.0339971,0.035523005,0.029724576,0.035523005,0.029724576,0.0062958,0.001683765,0.029933099,0.001690045,0.112428471,0.035217822,396
0.259210878,0.047547113,0.035019454,0.161333635,0.036926832,0.035162285,0.029688558,0.080299846,0.031176039,0.074425876,0.03088426,0.027878232,0.026611734,0.027878232,0.026611734,0.004283787,0.001918729,0.038612728,0.002191457,0.113542385,0.032902267,397
0.402465979,0.070466161,0.041382469,0.146074623,0.053574424,0.044260471,0.033101091,0.085976796,0.034455316,0.08784619,0.033791102,0.037216753,0.028122377,0.037216753,0.028122377,0.006155666,0.002923101,0.030084198,0.003538146,0.111600675,0.035603113,398
0.111895708,0.051712826,0.037170976,0.135790035,0.038742658,0.039340703,0.032232676,0.075594648,0.033400812,0.078904405,0.033356223,0.031464104,0.027801938,0.031464104,0.027801938,0.004979863,0.001936516,0.025125902,0.001841815,0.091958493,0.034676127,399
0.171963495,0.053711757,0.041016251,0.153002217,0.041016251,0.039108591,0.032856348,0.084595131,0.033003491,0.085069045,0.032852676,0.032196537,0.028900588,0.032196537,0.028900588,0.00484152,0.002153955,0.032550108,0.001515268,0.111314565,0.033916991,400
0.241771829,0.061829556,0.041931793,0.172610059,0.041962311,0.044937502,0.034393517,0.096013358,0.036091344,0.098138399,0.035957884,0.036285955,0.029465171,0.036285955,0.029465171,0.005828092,0.003150182,0.038764124,0.002485283,0.126447696,0.038059816,401
9.60044149,0.052201115,0.211322188,0.319813848,0.901594579,0.03909244,0.075672257,0.130235335,0.180365284,0.119661249,0.076768138,0.032043945,0.030182345,0.032043945,0.030182345,0.003526407,0.053138362,0.076068873,0.199780948,0.189242393,0.264065012,402
0.160599153,0.056168459,0.034180209,0.134981304,0.035004195,0.042341428,0.029358774,0.076326598,0.029996851,0.076691844,0.029846648,0.034287021,0.025833525,0.034287021,0.025833525,0.004850399,0.001907355,0.02452238,0.001548235,0.095376514,0.031006332,403
0.175502263,0.048554208,0.041657131,0.131776914,0.041657131,0.037778287,0.032826617,0.075521846,0.03356225,0.080804151,0.033569848,0.030762188,0.026916916,0.030762188,0.026916916,0.004363811,0.002494909,0.026350719,0.002080854,0.097299151,0.035202563,404
4.756027468,0.401617467,1,0.525139213,1,0.06595302,0.293498146,0.122490898,0.514163353,0.105088882,0.478080422,0.036820021,0.036667429,0.036820021,0.036667429,0.066316785,0.243380193,0.080646951,0.304970839,0.148012519,0.790859818,405
0.502191581,0.124330513,0.04759289,0.124330513,0.04759289,0.055509294,0.036276992,0.070368987,0.036094095,0.072678722,0.03618677,0.033173114,0.028244449,0.033173114,0.027237354,0.022639803,0.003593869,0.020859527,0.003270804,0.085908294,0.038593881,406
0.113467109,0.063477531,0.039322499,0.155504689,0.039322499,0.044375867,0.033549327,0.084807444,0.034276502,0.087167166,0.034126803,0.035858702,0.02902266,0.035858702,0.02902266,0.006283319,0.002413002,0.03078645,0.001884587,0.107152669,0.035534449,407
0.200907279,0.051987488,0.035980772,0.171877623,0.037308309,0.038545307,0.030418097,0.097628605,0.031637077,0.103051804,0.03168536,0.030548561,0.02684062,0.030548561,0.02684062,0.004987655,0.002431627,0.041591372,0.001994515,0.134416729,0.033012893,408
0.187959232,0.051132981,0.037170976,0.196505681,0.037674524,0.038421263,0.031782363,0.097434486,0.032598658,0.098802164,0.032547493,0.031235218,0.02713054,0.031235218,0.02713054,0.004571363,0.001941583,0.045509501,0.001704843,0.133249402,0.033722438,409
0.280859167,0.064866103,0.037720304,0.168490127,0.037720304,0.042795083,0.030909692,0.08693203,0.031909552,0.086518653,0.031754024,0.034973677,0.02684062,0.034973677,0.026703289,0.006067642,0.002369455,0.034707861,0.002050374,0.111474786,0.033577479,410
0.49665762,0.052887771,0.041947052,0.2158999,0.042435341,0.040507899,0.034537242,0.105248298,0.035564563,0.109376669,0.035355154,0.034821089,0.029907683,0.034821089,0.029907683,0.003620346,0.003385906,0.04936259,0.002784807,0.143213555,0.037842374,411
0.278388778,0.055542842,0.036285955,0.233524069,0.039520867,0.042421377,0.031804408,0.108974428,0.033876508,0.105424583,0.034035247,0.034668498,0.026337072,0.034668498,0.026337072,0.005240378,0.002503986,0.052492987,0.002226723,0.15386435,0.035538264,412
0.136048798,0.05397116,0.040970474,0.142061487,0.041458763,0.040235498,0.03487506,0.077899315,0.035364638,0.079880983,0.035126269,0.032761119,0.030899519,0.032761119,0.030899519,0.004613714,0.002495255,0.027210383,0.00194231,0.099137865,0.036705577,413
0.259857719,0.050171666,0.035721369,0.166491181,0.037048906,0.039330674,0.031681681,0.094022212,0.032731153,0.09890135,0.032722972,0.03198291,0.028259709,0.03198291,0.028259709,0.004613207,0.001877416,0.038616511,0.001770371,0.125970855,0.034176394,414
0.360592385,0.052063782,0.052719921,0.210482955,0.052719921,0.043475313,0.035503182,0.095977482,0.036066937,0.100968949,0.035782408,0.036987871,0.029724576,0.036987871,0.029724576,0.003690283,0.00415669,0.040846859,0.003291669,0.124773026,0.037262533,415
0.058761437,0.063645378,0.037933927,0.1401999,0.037933927,0.044686644,0.033330641,0.08435768,0.033835058,0.087441824,0.033798732,0.036224917,0.029633021,0.036224917,0.029633021,0.006700825,0.001529372,0.027843343,0.001417735,0.105775543,0.034851607,416
0.095930723,0.057465475,0.036469061,0.200030521,0.037933927,0.041432396,0.033140464,0.101131381,0.034108862,0.107911803,0.034119174,0.03523308,0.028747998,0.03523308,0.028747998,0.003778721,0.001297528,0.041198139,0.001386262,0.133241773,0.035004195,417
0.243678264,0.054184787,0.037644006,0.172838941,0.03913939,0.039358104,0.03251907,0.088862992,0.03342031,0.091187917,0.033417258,0.031876098,0.026657511,0.031876098,0.026657511,0.00481378,0.002469316,0.037248589,0.001946909,0.119733728,0.034714274,418
0.377795084,0.053665981,0.037170976,0.198779285,0.037170976,0.040004994,0.030537465,0.101595111,0.031219257,0.101716638,0.031052109,0.03167773,0.027023727,0.03167773,0.026962692,0.003533418,0.002592925,0.050191538,0.002180143,0.146280617,0.032822154,419
0.218950834,0.053269245,0.036438543,0.144396126,0.037094682,0.039313737,0.0314357,0.083434657,0.032336517,0.085076675,0.032265201,0.031998169,0.027588312,0.031998169,0.027588312,0.004796494,0.002317184,0.032543614,0.001906668,0.112417027,0.033703364,420
0.19956447,0.052124821,0.045212481,0.185900658,0.045212481,0.038688913,0.033350415,0.094033722,0.034688504,0.097795069,0.034653239,0.031052109,0.025299458,0.031052109,0.025299458,0.005236918,0.004002058,0.042112146,0.002796978,0.129716948,0.036194399,421
0.20346742,0.050904099,0.036758985,0.232730597,0.037933927,0.03834241,0.031790961,0.107850404,0.032658742,0.111482415,0.032608531,0.031723507,0.028809033,0.031723507,0.028809033,0.004779962,0.001751647,0.053026303,0.001677773,0.148390174,0.033791102,422
0.198509163,0.064057373,0.039276723,0.156923786,0.039276723,0.047224619,0.032318022,0.085358406,0.032335056,0.087205313,0.032135502,0.037552454,0.028503854,0.037552454,0.027664607,0.006546903,0.002371013,0.028943337,0.001782021,0.107804991,0.033264667,423
0.040925036,0.134355694,0.03134203,0.134355694,0.03134203,0.067519683,0.028998469,0.073013657,0.029030861,0.071030743,0.028992143,0.034134433,0.026749065,0.034134433,0.026749065,0.030203779,0.001032131,0.025772164,0.000975829,0.091767758,0.029587243,424
0.135048784,0.054551002,0.038178071,0.156878009,0.039154649,0.041961114,0.033453311,0.088443909,0.034408914,0.091340505,0.034409095,0.034500647,0.03041123,0.034500647,0.03041123,0.004387364,0.001845695,0.035188556,0.001632892,0.119699396,0.035629816,425
0.22742995,0.054581523,0.038941026,0.132616162,0.039353017,0.039778363,0.03296303,0.077831707,0.033322316,0.079545282,0.032997634,0.033402,0.029404135,0.033402,0.028351262,0.004515925,0.002090162,0.029603015,0.002018466,0.105035476,0.034588388,426
0.138735019,0.057587549,0.040131226,0.113374531,0.041016251,0.040798973,0.035127573,0.068436254,0.036064316,0.068848707,0.035782408,0.032837417,0.031540398,0.032837417,0.031540398,0.005560857,0.00168883,0.019814741,0.002067624,0.084039062,0.037674524,427
0.134262156,0.082063019,0.040070191,0.236377507,0.045838103,0.046966459,0.033911218,0.123291589,0.035750416,0.135767147,0.035568781,0.037079424,0.030365454,0.037079424,0.029861907,0.007134301,0.001879796,0.055715017,0.002506655,0.168566421,0.037445638,428
0.11234346,0.130815595,0.032715343,0.238849476,0.034988936,0.043744209,0.028891995,0.105387574,0.030314548,0.091691464,0.03059434,0.030167086,0.025177386,0.030167086,0.025177386,0.022270594,0.001892112,0.063039206,0.001837799,0.160639353,0.031631954,429
0.197446818,0.049179826,0.037445638,0.176653698,0.038406957,0.037728079,0.032337682,0.084561894,0.032976339,0.084351875,0.032730602,0.029617762,0.028473334,0.029617762,0.028473334,0.004015289,0.002120154,0.037922204,0.001934281,0.116151672,0.034279391,430
0.096563304,0.051972229,0.037247274,0.164736405,0.038269628,0.039528496,0.031999822,0.093520291,0.033000049,0.101976044,0.032913711,0.032791637,0.027908752,0.032791637,0.027908752,0.004190305,0.00197567,0.037239324,0.001762182,0.125101089,0.034195468,431
0.086928361,0.111421376,0.033203632,0.111421376,0.033203632,0.049507236,0.029240131,0.069736799,0.029528054,0.073258564,0.029472801,0.03305104,0.026596475,0.03305104,0.025909819,0.020373536,0.001201875,0.021646987,0.0012158,0.088437475,0.030300602,432
0.154353594,0.05226215,0.034348059,0.14579995,0.034699015,0.038363916,0.029644681,0.080922495,0.030318232,0.08064393,0.030243382,0.029602503,0.026215,0.029602503,0.026215,0.004967088,0.001950244,0.032816362,0.001589511,0.110093839,0.031326771,433
0.072805219,0.065339133,0.038025483,0.16316472,0.038727399,0.045310012,0.034289184,0.08407155,0.03463423,0.086251624,0.034668498,0.035461966,0.02996872,0.035461966,0.02996872,0.006484007,0.001647844,0.028503614,0.0013567,0.105416954,0.035492484,434
0.171752578,0.051972229,0.038803693,0.170641646,0.039353017,0.039564464,0.033048862,0.092562361,0.034010525,0.095963992,0.033768214,0.033005264,0.029434653,0.033005264,0.029434653,0.003969284,0.002002803,0.037574723,0.001773088,0.125642791,0.035248339,435
0.047720463,0.057755399,0.036331732,0.13925384,0.03776608,0.042667777,0.032024215,0.077598826,0.032880161,0.077050433,0.032845046,0.034973677,0.028427558,0.034973677,0.028412299,0.005321961,0.001547145,0.025577889,0.001647144,0.098607615,0.034096286,436
0.189386649,0.062577248,0.037628748,0.2426337,0.040131226,0.042672514,0.032183255,0.120122897,0.03411665,0.125162132,0.034088656,0.036575876,0.028000304,0.036575876,0.027969787,0.00388669,0.001944333,0.054749435,0.002229537,0.167895019,0.035854887,437
0.084374892,0.05740444,0.038269628,0.144335091,0.038269628,0.04257008,0.032940342,0.083044281,0.033372836,0.08690013,0.033279926,0.035599299,0.029571984,0.035599299,0.029571984,0.00537572,0.001708271,0.029046374,0.001465065,0.105958648,0.034279391,438
0.539134657,0.050705731,0.052185856,0.27800411,0.052185856,0.042825971,0.036916915,0.120817591,0.037305508,0.121278703,0.036575876,0.036453802,0.030457009,0.036453802,0.030457009,0.002979843,0.005012026,0.064386954,0.003454081,0.169214919,0.039452203,439
0.065493556,0.116838329,0.03570611,0.210437164,0.03570611,0.043350518,0.031352022,0.089142937,0.032315512,0.069459066,0.032440681,0.030655375,0.026581217,0.030655375,0.026581217,0.019131551,0.001807633,0.053003921,0.0016161,0.127916381,0.033356223,440
0.105929106,0.08171206,0.037338827,0.144640267,0.038498513,0.044488972,0.033222124,0.083989869,0.033478622,0.090592813,0.033379111,0.035370413,0.030090792,0.035370413,0.030090792,0.00728508,0.001477683,0.027310665,0.001425863,0.105287254,0.034466315,441
0.146779838,0.108613715,0.037888151,0.152285039,0.03930724,0.04814196,0.033176801,0.079633236,0.034266229,0.081971467,0.034241244,0.032761119,0.028915847,0.032761119,0.028915847,0.018174585,0.001931818,0.026967684,0.001964452,0.09907683,0.03570611,442
0.518510693,0.061829556,0.053727016,0.488395512,0.103273064,0.043915842,0.035045264,0.128724562,0.036114255,0.114381626,0.035172045,0.036682688,0.029633021,0.036682688,0.029282063,0.00502408,0.00351784,0.078230412,0.006518108,0.149389639,0.036312658,443
0.048968675,0.14378576,0.035873961,0.174563214,0.036743727,0.051383082,0.031651677,0.086691431,0.032682837,0.088448919,0.032791637,0.031830318,0.027878232,0.031830318,0.027801938,0.028206215,0.001637116,0.03519005,0.00166129,0.112508586,0.033916991,444
0.212705942,0.053406578,0.035629816,0.128389403,0.035629816,0.039197786,0.029735579,0.077320372,0.030600443,0.080155641,0.030441748,0.030914778,0.025970856,0.030914778,0.025970856,0.005060208,0.002242069,0.027502315,0.001802729,0.100480661,0.031715877,445
0.140661898,0.052613109,0.036865797,0.185900658,0.037720304,0.039363516,0.031265248,0.09375608,0.032410628,0.09504845,0.03257801,0.031021591,0.026291294,0.031021591,0.026291294,0.004886824,0.002267496,0.040759542,0.001803064,0.126230255,0.033653773,446
